LI-8200,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8200,LI-7810,LI-7810,LI-7810,LI-7810
2022/06/10 12:51:15,24.897260,-9999.000000,0.000000,0.000000,9.000000,57,-0.232360,0.867860,4.708820,0.984540
2022/06/10 12:53:21,24.911750,-9999.000000,0.034000,0.385000,9.000000,57,-0.229220,0.850330,4.556280,0.986880
2022/06/10 12:55:39,25.102050,-9999.000000,0.035000,0.385000,10.250000,86,-0.418000,0.979960,5.234690,0.994950
2022/06/10 12:57:44,25.577800,-9999.000000,0.035270,0.405180,10.250000,86,-0.359530,0.882640,4.584590,0.986480
2022/06/10 13:00:17,25.653700,-9999.000000,0.020000,0.302000,10.500000,42,-1.374520,0.982410,10.611310,0.985590
2022/06/10 13:02:23,25.703290,-9999.000000,0.020000,0.304000,10.500000,42,-1.239610,0.986520,9.054750,0.993650
2022/06/10 13:04:44,25.327260,-9999.000000,0.020270,0.302270,7.500000,55,-0.168950,0.754660,3.991860,0.984110
2022/06/10 13:06:50,25.362980,-9999.000000,0.019000,0.314590,7.500000,55,-0.166840,0.807490,3.832240,0.988860
2022/06/10 13:09:01,26.348470,-9999.000000,0.021000,0.366000,7.750000,43,-0.339540,0.972670,7.685250,0.997460
2022/06/10 13:11:07,27.693740,-9999.000000,0.019000,0.353000,7.750000,43,-0.318340,0.966100,7.358530,0.996700
2022/06/15 09:16:01,23.728410,-9999.000000,0.000000,0.000000,8.750000,60,-9999.000000,-9999.000000,-9999.000000,-9999.000000
2022/06/15 09:18:06,23.649330,-9999.000000,0.016000,0.279000,8.750000,60,-9999.000000,-9999.000000,-9999.000000,-9999.000000
2022/06/15 09:20:58,24.042580,-9999.000000,0.018000,0.283000,8.750000,60-2,-0.169720,0.913600,5.664840,0.978120
2022/06/15 09:23:03,23.746290,-9999.000000,0.021000,0.291000,8.750000,60-2,-0.186170,0.914860,4.933930,0.995900
2022/06/15 09:25:48,23.841820,-9999.000000,0.000000,0.000000,8.250000,85,-0.616890,0.989120,7.320340,0.995990
2022/06/15 09:27:53,23.642720,-9999.000000,0.025000,0.405000,8.250000,85,-0.558940,0.994400,6.465760,0.998290
2022/06/15 09:30:29,23.762570,-9999.000000,0.025000,0.359000,9.130000,58,-0.126310,0.837310,6.419700,0.946390
2022/06/15 09:32:34,23.888470,-9999.000000,0.023000,0.349000,9.130000,58,0.008760,0.013470,5.239620,0.977370
2022/06/15 09:35:12,24.104590,-9999.000000,0.026270,0.372320,8.130000,59,-0.356850,0.977420,7.715290,0.989380
2022/06/15 09:37:17,23.706460,-9999.000000,0.025000,0.330000,8.130000,59,-0.307630,0.976050,5.890570,0.997810
2022/06/15 09:39:43,23.953530,-9999.000000,0.000000,0.000000,8.500000,87,-0.543630,0.980290,7.006730,0.985870
2022/06/15 09:41:48,23.956800,-9999.000000,0.031000,0.415000,8.500000,87,-0.493420,0.987070,6.305730,0.997790
2022/06/15 09:44:16,24.107750,-9999.000000,0.023820,0.369360,9.880000,41,-0.555830,0.981290,7.650680,0.987100
2022/06/15 09:46:22,23.974380,-9999.000000,0.020000,0.354000,9.880000,41,-0.479320,0.983740,6.306290,0.997560
2022/06/15 09:49:07,24.343630,-9999.000000,0.016590,0.341550,9.250000,53,-0.472050,0.847470,5.641980,0.979260
2022/06/15 09:51:12,23.956000,-9999.000000,0.043860,0.467000,9.250000,53,-0.205910,0.953450,4.827570,0.995150
2022/06/15 09:53:58,24.257980,-9999.000000,0.045000,0.467000,10.500000,42,-1.263620,0.966150,10.274050,0.915570
2022/06/15 09:56:02,24.179130,-9999.000000,0.017000,0.269000,10.500000,42,-1.006230,0.997750,9.928270,0.998820
2022/06/15 09:58:44,24.532510,-9999.000000,0.000000,0.000000,10.250000,86,-0.399980,0.978390,7.001020,0.995530
2022/06/15 10:00:50,24.183060,-9999.000000,0.030000,0.388000,10.250000,86,-0.396210,0.986850,5.413510,0.998730
2022/06/15 10:03:33,24.639850,-9999.000000,0.046000,0.460000,7.500000,55,-0.191790,0.960900,4.664500,0.999020
2022/06/15 10:05:39,24.284000,-9999.000000,0.046000,0.460000,7.500000,55,-0.189890,0.946790,4.530610,0.997140
2022/06/15 10:08:12,24.724060,-9999.000000,0.046770,0.455450,7.750000,43,-0.549300,0.992420,8.840780,0.995480
2022/06/15 10:10:17,24.635870,-9999.000000,0.032000,0.435000,7.750000,43,0.000000,0.000000,0.000000,0.000000
2022/06/15 10:12:44,24.728250,-9999.000000,0.001000,0.000000,8.250000,54,-0.999940,0.993220,9.003260,0.993680
2022/06/15 10:14:49,24.533930,-9999.000000,0.022000,0.313000,8.250000,54,-0.923440,0.996980,7.876610,0.998110
2022/06/15 10:17:40,24.906830,-9999.000000,0.000000,0.000000,9.380000,56,-0.289570,0.975480,5.923570,0.997880
2022/06/15 10:19:45,24.917830,-9999.000000,0.044000,0.439000,9.380000,56,-0.310630,0.982670,6.002520,0.998340
2022/06/15 10:22:17,25.181930,-9999.000000,0.030000,0.456000,8.380000,44,-0.604500,0.990550,8.523890,0.993520
2022/06/15 10:24:22,25.281280,-9999.000000,0.029000,0.459000,8.380000,44,-0.576190,0.991120,8.036970,0.997760
2022/06/15 10:26:48,25.201440,-9999.000000,0.000000,0.000000,9.250000,88,0.042440,0.101050,2.435770,0.786560
2022/06/15 10:28:53,24.887220,-9999.000000,0.035000,0.448000,9.250000,88,-0.148530,0.793540,4.269680,0.992610
2022/06/15 10:31:25,25.073940,-9999.000000,0.025000,0.391000,9.000000,57,-0.207290,0.948360,4.942940,0.994820
2022/06/15 10:33:30,24.664210,-9999.000000,0.025000,0.394000,9.000000,57,-0.205660,0.947030,4.745890,0.997560
2022/06/15 10:36:17,25.969610,-9999.000000,0.031000,0.422000,8.250000,66,-0.168980,0.921090,4.628580,0.997520
2022/06/15 10:38:23,26.406390,-9999.000000,0.031000,0.425000,8.250000,66,-0.125550,0.869720,4.612930,0.997250
2022/06/15 10:40:50,25.991350,-9999.000000,0.011000,0.106000,8.250000,82,-0.489440,0.984330,7.789940,0.992910
2022/06/15 10:42:55,25.221200,-9999.000000,0.026000,0.381000,8.250000,82,0.000000,0.000000,0.000000,0.000000
2022/06/15 10:45:22,25.379910,-9999.000000,0.018000,0.369000,9.000000,37,-0.421240,0.987570,5.956770,0.997640
2022/06/15 10:47:27,25.275580,-9999.000000,0.018000,0.378000,9.000000,37,0.000000,0.000000,0.000000,0.000000
2022/06/15 10:50:08,25.579720,-9999.000000,0.015140,0.378450,9.130000,48,-0.122980,0.787010,3.963850,0.967950
2022/06/15 10:52:13,25.188510,-9999.000000,0.036000,0.373000,9.130000,48,-0.200130,0.948790,2.197360,0.933350
2022/06/15 10:54:25,25.255350,-9999.000000,0.030000,0.413000,8.000000,83,-0.154480,0.774280,5.249750,0.987320
2022/06/15 10:56:30,25.197640,-9999.000000,0.030000,0.417000,8.000000,83,0.127380,0.268250,4.098710,0.974330
2022/06/15 10:59:01,25.559260,-9999.000000,0.031000,0.416000,9.250000,38,-0.220080,0.959190,5.587240,0.995290
2022/06/15 11:01:07,25.030270,-9999.000000,0.032000,0.498270,9.250000,38,-0.229080,0.937930,4.931900,0.996060
2022/06/15 11:03:46,25.388120,-9999.000000,0.032000,0.419000,10.250000,47,-0.151280,0.914620,7.505910,0.992180
2022/06/15 11:05:51,25.116920,-9999.000000,0.031000,0.425000,10.250000,47,0.000000,0.000000,0.000000,0.000000
2022/06/15 11:08:18,25.421900,-9999.000000,0.032000,0.462000,8.750000,81,-0.356160,0.975130,5.648180,0.996530
2022/06/15 11:10:23,25.260100,-9999.000000,0.032000,0.465000,8.750000,81,-0.330900,0.979330,5.078210,0.997740
2022/06/15 11:12:45,25.475460,-9999.000000,0.000000,0.000000,8.500000,39,-0.306870,0.970320,7.105200,0.990080
2022/06/15 11:14:50,24.964990,-9999.000000,0.021000,0.431000,8.500000,39,-0.279120,0.967700,5.986690,0.996920
2022/06/15 11:17:11,25.610860,-9999.000000,0.019180,0.437410,9.130000,46,-0.406890,0.986810,6.921260,0.993350
2022/06/15 11:19:16,25.424430,-9999.000000,0.030000,0.419000,9.130000,46,-0.410530,0.989050,6.888930,0.996400
2022/06/15 11:21:30,25.633080,-9999.000000,0.022000,0.337000,8.250000,67,-0.470830,0.987520,7.070280,0.990880
2022/06/15 11:23:35,25.598160,-9999.000000,0.022000,0.341000,8.250000,67,-0.406660,0.988530,5.149090,0.998420
2022/06/15 11:26:32,25.820450,-9999.000000,0.035000,0.464000,9.880000,65,-0.094310,0.772560,7.377700,0.993990
2022/06/15 11:28:37,25.521400,-9999.000000,0.036000,0.472000,9.880000,65,-0.101070,0.796470,5.746220,0.998150
2022/06/15 11:31:40,25.951820,-9999.000000,0.000000,0.000000,8.250000,68,-0.056780,0.642290,3.664470,0.995630
2022/06/15 11:33:45,25.713500,-9999.000000,0.048000,0.524000,8.250000,68,-0.065360,0.702750,3.636210,0.996120
2022/06/15 11:36:11,25.927590,-9999.000000,0.046860,0.528550,8.630000,84,-0.609740,0.988160,10.008660,0.988690
2022/06/15 11:38:17,25.677740,-9999.000000,0.052000,0.508000,8.630000,84,-0.549880,0.995130,8.256790,0.998660
2022/06/15 11:40:40,25.868540,-9999.000000,0.000000,0.000000,8.500000,40,-0.825200,0.995650,19.515790,0.998960
2022/06/15 11:42:45,25.775070,-9999.000000,0.032000,0.409000,8.500000,40,-0.680100,0.995040,15.810980,0.999270
2022/06/15 11:45:08,25.926580,-9999.000000,0.026770,0.383090,9.130000,45,-0.098340,0.830270,6.911020,0.975830
2022/06/15 11:47:13,25.695050,-9999.000000,0.055000,0.523000,9.130000,45,-0.101640,0.814100,5.246970,0.993060
2022/06/17 09:57:56,27.201530,-9999.000000,0.009000,0.354000,6.880000,30,-0.174650,0.920370,6.284250,0.995660
2022/06/17 10:00:02,26.500090,-9999.000000,0.009000,0.355000,6.880000,30,-0.174070,0.938370,5.904910,0.997460
2022/06/17 10:08:45,27.045080,-9999.000000,0.017000,0.482000,9.380000,2,-0.060140,0.633800,6.379380,0.995380
2022/06/17 10:10:50,26.018910,-9999.000000,0.017000,0.484000,9.380000,2,-0.060060,0.653900,5.733240,0.998660
2022/06/17 10:15:15,26.955730,-9999.000000,0.016000,0.416000,8.630000,64,0.248300,0.883100,4.384540,0.985970
2022/06/17 10:17:20,26.571960,-9999.000000,0.016000,0.419000,8.630000,64,0.400210,0.910430,3.945250,0.995950
2022/06/17 10:22:21,26.924960,-9999.000000,0.043000,0.634000,7.630000,52,642.650990,0.947420,1.613920,0.978870
2022/06/17 10:24:26,25.853720,-9999.000000,0.045000,0.635000,7.630000,52,72.975380,0.405790,1.353760,0.983900
2022/06/17 10:28:10,26.952770,-9999.000000,0.000000,0.000000,7.380000,72,3.258960,0.877750,5.692110,0.975800
2022/06/17 10:30:16,26.470280,-9999.000000,0.027000,0.529000,7.380000,72,2.913330,0.975270,5.041100,0.997320
2022/06/17 10:33:13,27.024120,-9999.000000,0.024640,0.492180,8.130000,19,2.907980,0.778690,5.354650,0.969130
2022/06/17 10:35:18,26.498690,-9999.000000,0.023000,0.475000,8.130000,19,2.027720,0.933770,4.432540,0.995930
2022/06/17 10:39:22,27.202550,-9999.000000,0.023000,0.493000,8.630000,64_2,0.209650,0.167570,4.335730,0.974170
2022/06/17 10:41:28,26.360180,-9999.000000,0.022000,0.492000,8.630000,64_2,0.763660,0.779730,3.788680,0.988140
2022/06/29 09:13:52,22.749590,-9999.000000,0.016000,0.464000,8.000000,51,1.336280,0.993520,7.861960,0.995890
2022/06/29 09:15:57,22.697120,-9999.000000,0.015000,0.466000,8.000000,51,1.281050,0.990220,7.993930,0.992930
2022/06/29 09:20:01,24.324110,-9999.000000,0.000000,0.000000,9.000000,61,-0.152880,0.891950,3.952200,0.994960
2022/06/29 09:22:06,27.332870,-9999.000000,0.016000,0.352000,9.000000,61,-0.162460,0.907930,3.648100,0.993750
2022/06/29 09:25:27,25.655620,-9999.000000,0.004500,0.076910,8.380000,31,-0.548090,0.984210,7.835930,0.987850
2022/06/29 09:27:33,24.754530,-9999.000000,0.010000,0.186000,8.380000,31,-0.525890,0.980390,6.604530,0.992140
2022/06/29 09:30:38,23.761900,-9999.000000,0.013000,0.265000,8.750000,3,-0.376280,0.981240,6.751800,0.995180
2022/06/29 09:32:43,23.633820,-9999.000000,0.012000,0.251000,8.750000,3,-0.312930,0.973830,6.396100,0.998620
2022/06/29 09:35:30,23.968270,-9999.000000,0.025000,0.401000,8.380000,70,-0.063070,0.507090,5.887880,0.995820
2022/06/29 09:37:36,24.475000,-9999.000000,0.027000,0.411000,8.380000,70,0.064950,0.066500,5.435260,0.994190
2022/06/29 09:40:47,24.365280,-9999.000000,0.038000,0.541000,9.000000,693,715.966860,0.986520,5.157790,0.996180
2022/06/29 09:42:52,23.116580,-9999.000000,0.038000,0.538000,9.000000,693,352.827890,0.990630,3.949010,0.997460
2022/06/29 09:45:48,23.094330,-9999.000000,0.000000,0.000000,8.130000,49,15.383910,0.928060,1.591030,0.973370
2022/06/29 09:47:54,22.643880,-9999.000000,0.028000,0.476000,8.130000,49,53.035690,0.998540,1.287220,0.975030
2022/06/29 09:51:00,22.985830,-9999.000000,0.000000,0.000000,7.630000,18,-0.022550,0.140970,3.986810,0.997070
2022/06/29 09:53:04,23.031250,-9999.000000,0.013000,0.367000,7.630000,18,-0.013040,0.105510,4.290610,0.997150
2022/06/29 09:55:44,23.101010,-9999.000000,0.025000,0.476000,5.250000,32,0.262870,0.967090,7.263330,0.991600
2022/06/29 09:57:50,22.722180,-9999.000000,0.026000,0.476000,5.250000,32,0.292540,0.980390,7.951750,0.997800
2022/06/29 10:01:15,22.922330,-9999.000000,0.000000,0.000000,6.630000,62,2.532080,0.991920,8.300370,0.995470
2022/06/29 10:03:21,22.605710,-9999.000000,0.029000,0.475000,6.630000,62,2.220380,0.974790,4.824550,0.997160
2022/06/29 10:06:47,23.072230,-9999.000000,0.026000,0.463000,7.630000,71,8.545780,0.989060,8.205340,0.999230
2022/06/29 10:08:53,23.027930,-9999.000000,0.027000,0.444000,7.630000,71,9.448260,0.995430,7.709790,0.998120
2022/06/29 10:12:12,23.225010,-9999.000000,0.000000,0.000000,8.630000,639,3.913330,0.977800,4.758190,0.992740
2022/06/29 10:14:18,22.812360,-9999.000000,0.031000,0.512000,8.630000,639,3.964650,0.997380,4.082320,0.997070
2022/06/29 10:16:51,22.998110,-9999.000000,0.015000,0.392000,8.880000,17,1.054600,0.993430,3.250960,0.987310
2022/06/29 10:18:56,23.066190,-9999.000000,0.015000,0.403000,8.880000,17,1.058950,0.995580,3.102140,0.995040
2022/06/29 10:21:52,23.224980,-9999.000000,0.012000,0.249000,7.380000,72,2.257160,0.992980,4.652800,0.993740
2022/06/29 10:23:57,22.929460,-9999.000000,0.030000,0.464000,7.380000,72,1.866010,0.997650,3.969390,0.997090
2022/06/29 10:26:39,23.209750,-9999.000000,0.025000,0.452000,8.130000,19,0.037010,0.018290,4.508700,0.978380
2022/06/29 10:28:44,23.082280,-9999.000000,0.026000,0.452000,8.130000,19,0.313480,0.527100,3.683210,0.995550
2022/06/29 10:32:03,23.385960,-9999.000000,0.019000,0.395000,9.380000,2,-0.097520,0.802490,5.426950,0.990100
2022/06/29 10:34:09,22.814330,-9999.000000,0.020000,0.406000,9.380000,2,-0.087500,0.804770,4.565310,0.996740
2022/06/29 10:37:49,23.560460,-9999.000000,0.030000,0.404000,8.630000,64,-0.031810,0.123360,3.952510,0.977210
2022/06/29 10:39:55,23.241780,-9999.000000,0.030000,0.406000,8.630000,64,-0.080860,0.617500,3.411810,0.995360
2022/06/29 10:43:18,23.849570,-9999.000000,0.000000,0.000000,9.000000,4,0.799920,0.376590,9.176630,0.986950
2022/06/29 10:45:24,23.674680,-9999.000000,0.024000,0.414680,9.000000,4,-0.251280,0.739800,6.483620,0.993090
2022/06/29 10:49:05,23.893680,-9999.000000,0.000000,0.000000,8.880000,29,132.421780,0.533590,0.873770,0.956600
2022/06/29 10:51:11,22.807890,-9999.000000,0.043000,0.538000,8.880000,29,70.433560,0.995650,0.857920,0.961140
2022/06/29 10:54:27,23.358710,-9999.000000,0.009270,0.104550,7.630000,52,798.841330,0.969600,2.033190,0.992830
2022/06/29 10:56:32,22.904440,-9999.000000,0.050000,0.574000,7.630000,52,269.216050,0.994150,1.910170,0.990860
2022/06/29 10:59:57,23.625830,-9999.000000,0.000000,0.000000,6.250000,50,8.030900,0.764590,0.794340,0.926070
2022/06/29 11:02:02,23.055350,-9999.000000,0.036000,0.512000,6.250000,50,4.842580,0.926470,0.757570,0.952850
2022/06/29 11:05:47,24.865340,-9999.000000,0.023000,0.383000,11.000000,20,0.077200,0.721430,4.737990,0.997130
2022/06/29 11:07:53,25.094230,-9999.000000,0.023000,0.385000,11.000000,20,0.074330,0.677030,4.512330,0.997610
2022/06/29 11:10:14,25.829430,-9999.000000,0.025000,0.385000,6.880000,30,-0.090620,0.856170,5.774520,0.998700
2022/06/29 11:12:20,26.274110,-9999.000000,0.016000,0.381730,6.880000,30,-0.057760,0.676910,5.756810,0.998270
2022/06/29 11:15:52,25.064250,-9999.000000,0.000000,0.000000,9.000000,57,-0.136530,0.781530,4.610750,0.994180
2022/06/29 11:17:58,24.849290,-9999.000000,0.036000,0.368000,9.000000,57,-0.158540,0.926920,4.499890,0.997390
2022/06/29 11:20:30,24.885320,-9999.000000,0.037000,0.403000,9.250000,88,-0.349230,0.983560,5.464620,0.996390
2022/06/29 11:22:36,24.715080,-9999.000000,0.036000,0.403000,9.250000,88,-0.341800,0.978460,5.139960,0.997470
2022/06/29 11:26:02,24.833980,-9999.000000,0.000000,0.000000,8.380000,44,-0.641140,0.992960,7.495290,0.996350
2022/06/29 11:28:08,24.766390,-9999.000000,0.033000,0.358000,8.380000,44,-0.600310,0.990430,7.080450,0.997810
2022/06/29 11:30:30,24.826990,-9999.000000,0.032000,0.340000,9.380000,56,-0.871190,0.996650,8.020540,0.997300
2022/06/29 11:32:36,24.806200,-9999.000000,0.032000,0.342000,9.380000,56,-0.795620,0.996790,7.317700,0.998720
2022/06/29 11:35:14,24.846450,-9999.000000,0.013000,0.118000,8.250000,54,-1.206010,0.993270,9.056480,0.994050
2022/06/29 11:37:20,24.745720,-9999.000000,0.000000,0.000000,8.250000,54,-1.016980,0.997490,7.462920,0.998830
2022/06/29 11:40:58,25.005790,-9999.000000,0.039000,0.375000,9.250000,53,-0.233910,0.955960,4.818640,0.986970
2022/06/29 11:43:03,24.774900,-9999.000000,0.039000,0.378000,9.250000,53,-0.203870,0.952910,4.398030,0.993110
2022/06/29 11:46:43,25.170010,-9999.000000,0.023000,0.334000,10.500000,42,-1.204040,0.990030,10.996460,0.990310
2022/06/29 11:48:48,25.010350,-9999.000000,0.023000,0.343000,10.500000,42,-1.109230,0.996550,9.921250,0.998700
2022/06/29 11:51:22,25.340820,-9999.000000,0.021640,0.344910,10.250000,86,-0.387110,0.983270,5.036500,0.998430
2022/06/29 11:53:28,25.339390,-9999.000000,0.028000,0.361000,10.250000,86,-0.372700,0.981950,4.704590,0.997660
2022/06/29 11:55:55,25.445050,-9999.000000,0.000000,0.000000,7.500000,55,-0.216090,0.964130,4.543550,0.997310
2022/06/29 11:58:01,25.325660,-9999.000000,0.023000,0.324000,7.500000,55,-0.223030,0.958200,4.744550,0.995310
2022/06/29 12:00:14,25.390530,-9999.000000,0.023000,0.332000,7.750000,43,-0.540040,0.993890,7.887560,0.997980
2022/06/29 12:02:20,25.484160,-9999.000000,0.030000,0.400000,7.750000,43,-0.514150,0.950900,7.371050,0.996910
2022/06/29 12:04:41,25.865110,-9999.000000,0.028000,0.397000,9.130000,58,-0.146920,0.888730,5.209740,0.990930
2022/06/29 12:06:46,26.165370,-9999.000000,0.027000,0.400000,9.130000,58,-0.110830,0.841730,4.426100,0.995550
2022/06/29 12:09:06,26.267550,-9999.000000,0.018000,0.316000,8.250000,85,-1.077450,0.997770,8.045940,0.998910
2022/06/29 12:11:12,26.190130,-9999.000000,0.018000,0.345000,8.250000,85,-1.033040,0.963740,7.468180,0.996140
2022/06/29 12:13:30,26.089800,-9999.000000,0.024000,0.263000,8.750000,60,-0.758680,0.990770,5.806210,0.989550
2022/06/29 12:15:36,25.899500,-9999.000000,0.024000,0.266000,8.750000,60,-0.661160,0.994250,5.264990,0.997690
2022/06/29 12:18:38,26.309330,-9999.000000,0.040000,0.396000,8.130000,59,-0.551810,0.992470,6.518520,0.996700
2022/06/29 12:20:44,26.520420,-9999.000000,0.040000,0.399000,8.130000,59,-0.498420,0.988390,5.799800,0.998840
2022/06/29 12:23:04,26.430370,-9999.000000,0.000000,0.000000,8.500000,87,-0.658690,0.994510,6.460600,0.994360
2022/06/29 12:25:10,26.290080,-9999.000000,0.023000,0.386000,8.500000,87,-0.655930,0.992090,6.338350,0.997320
2022/06/29 12:27:28,26.148120,-9999.000000,0.021950,0.374950,9.880000,41,0.000000,0.000000,0.000000,0.000000
2022/06/29 12:29:34,26.252400,-9999.000000,0.020000,0.361000,9.880000,41,-0.601770,0.994090,6.419220,0.998050
2022/07/01 09:15:30,25.681450,-9999.000000,0.022000,0.323000,8.250000,68,-0.459420,0.978380,6.066250,0.997540
2022/07/01 09:17:36,25.411160,-9999.000000,0.021860,0.329000,8.250000,68,-0.439980,0.978080,5.816690,0.995580
2022/07/01 09:20:25,25.559840,-9999.000000,0.000000,0.000000,8.630000,84,-1.418070,0.982310,10.126890,0.979980
2022/07/01 09:22:31,25.380320,-9999.000000,0.029000,0.375000,8.630000,84,-1.325470,0.997970,8.856190,0.999100
2022/07/01 09:25:08,25.522480,-9999.000000,0.032000,0.300000,8.500000,40,-2.779040,0.991210,44.270420,0.994020
2022/07/01 09:27:14,25.308970,-9999.000000,0.033000,0.298000,8.500000,40,-1.601190,0.998530,27.584310,0.999280
2022/07/01 09:29:47,25.550750,-9999.000000,0.039000,0.382000,9.130000,45,-0.269150,0.944670,6.235010,0.977810
2022/07/01 09:31:53,25.669300,-9999.000000,0.039000,0.385000,9.130000,45,-0.253610,0.945830,5.209590,0.995300
2022/07/01 09:34:24,25.730520,-9999.000000,0.000000,0.000000,8.250000,67,-1.116110,0.978550,7.741030,0.976090
2022/07/01 09:36:30,25.480450,-9999.000000,0.022000,0.289000,8.250000,67,-0.897030,0.996260,6.141200,0.992990
2022/07/01 09:39:06,25.667430,-9999.000000,0.024000,0.274000,9.880000,65,-0.804020,0.971540,10.285690,0.972570
2022/07/01 09:41:12,25.601290,-9999.000000,0.024000,0.274000,9.880000,65,-0.521840,0.993280,7.139830,0.997690
2022/07/01 09:44:04,25.985370,-9999.000000,0.029000,0.339000,9.130000,46,-1.165430,0.996110,10.832590,0.997110
2022/07/01 09:46:10,25.810440,-9999.000000,0.028000,0.334000,9.130000,46,-1.148650,0.989860,9.992800,0.994110
2022/07/01 09:48:43,26.043760,-9999.000000,0.028000,0.332000,8.750000,81,-0.925180,0.992070,8.324410,0.993320
2022/07/01 09:50:48,25.884570,-9999.000000,0.019000,0.319000,8.750000,81,-0.880340,0.997220,7.805960,0.998510
2022/07/01 09:53:14,26.176180,-9999.000000,0.000000,0.000000,8.500000,39,-0.609690,0.994150,8.304200,0.996210
2022/07/01 09:55:20,26.031510,-9999.000000,0.004000,0.082000,8.500000,39,-0.583180,0.990560,7.706030,0.998120
2022/07/01 09:57:52,26.340350,-9999.000000,0.023000,0.293000,10.250000,47,-0.532890,0.986700,11.274170,0.994730
2022/07/01 09:59:58,26.140080,-9999.000000,0.023000,0.293000,10.250000,47,-0.444590,0.978500,9.278880,0.997190
2022/07/01 10:02:23,26.302500,-9999.000000,0.023000,0.294000,9.250000,38,-0.537150,0.993610,7.504970,0.997310
2022/07/01 10:04:29,26.121650,-9999.000000,0.030000,0.342000,9.250000,38,-0.507210,0.991700,6.741970,0.996840
2022/07/01 10:06:45,26.242180,-9999.000000,0.024860,0.279320,8.000000,83,-1.154240,0.996090,8.589220,0.995960
2022/07/01 10:08:51,26.374460,-9999.000000,0.023000,0.252000,8.000000,83,-1.163100,0.993430,8.180110,0.995690
2022/07/01 10:11:13,26.507420,-9999.000000,0.003000,0.029000,9.130000,48,-0.380160,0.983070,5.213490,0.997960
2022/07/01 10:13:18,26.595330,-9999.000000,0.022000,0.239000,9.130000,48,-0.326560,0.979220,5.165750,0.997540
2022/07/01 10:16:35,27.222130,-9999.000000,0.022000,0.241000,8.250000,66,-0.766410,0.995760,6.000300,0.996920
2022/07/01 10:18:41,27.204860,-9999.000000,0.018140,0.248590,8.250000,66,-0.739830,0.995460,5.855250,0.997700
2022/07/01 10:21:08,26.826210,-9999.000000,0.000000,0.000000,8.250000,82,-1.744650,0.990030,9.831680,0.988150
2022/07/01 10:23:14,26.663900,-9999.000000,0.035000,0.379000,8.250000,82,-1.561040,0.997980,8.370140,0.998280
2022/07/01 10:25:58,27.046250,-9999.000000,0.017000,0.294000,9.000000,37,-0.904750,0.987640,9.882020,0.980350
2022/07/01 10:28:04,26.866410,-9999.000000,0.018000,0.295000,9.000000,37,-0.777750,0.994550,7.903380,0.997120
2022/07/06 09:21:26,24.933990,-9999.000000,0.013000,0.454000,8.000000,51,2.210520,0.989640,5.826200,0.994580
2022/07/06 09:23:31,24.794100,-9999.000000,0.014000,0.457000,8.000000,51,2.032590,0.991650,5.631570,0.996640
2022/07/06 09:26:38,26.190300,-9999.000000,0.013000,0.343000,9.000000,61,-0.097120,0.619630,5.396570,0.996820
2022/07/06 09:28:43,26.916280,-9999.000000,0.013000,0.341000,9.000000,61,-0.139860,0.869890,4.991770,0.997910
2022/07/06 09:31:27,26.091510,-9999.000000,0.008000,0.245000,8.380000,31,-0.545810,0.965560,15.030470,0.969080
2022/07/06 09:33:33,25.729160,-9999.000000,0.008000,0.248000,8.380000,31,-0.410370,0.984970,10.950130,0.997250
2022/07/06 09:36:52,25.606300,-9999.000000,0.000000,0.000000,8.750000,3,-0.420240,0.954730,12.464800,0.962000
2022/07/06 09:38:57,25.519220,-9999.000000,0.011000,0.272000,8.750000,3,-0.315650,0.974190,9.135750,0.996530
2022/07/06 09:42:03,25.527170,-9999.000000,-0.003820,-0.114270,8.380000,70,0.125480,0.853170,8.201600,0.994400
2022/07/06 09:44:08,25.338170,-9999.000000,0.014000,0.418820,8.380000,70,0.056060,0.612710,6.385600,0.995080
2022/07/06 09:47:53,25.359850,-9999.000000,0.000000,0.000000,9.000000,693,442.724360,0.858380,2.280960,0.994040
2022/07/06 09:49:58,25.123380,-9999.000000,0.024000,0.461000,9.000000,693,276.577390,0.824550,1.776540,0.987870
2022/07/06 09:52:51,25.343490,-9999.000000,0.014000,0.481000,8.130000,49,1.660080,0.947680,1.011650,0.974290
2022/07/06 09:54:57,25.042500,-9999.000000,0.015000,0.488000,8.130000,49,1.265130,0.817380,0.996180,0.969160
2022/07/06 09:58:15,25.700450,-9999.000000,0.009000,0.370000,7.630000,18,-0.036120,0.440280,5.816220,0.998140
2022/07/06 10:00:20,25.350240,-9999.000000,0.010000,0.368000,7.630000,18,-0.025120,0.341020,5.535910,0.996750
2022/07/06 10:03:36,25.993270,-9999.000000,0.017000,0.485000,6.630000,62,1.352200,0.803560,5.407570,0.995320
2022/07/06 10:05:42,25.404470,-9999.000000,0.017000,0.487000,6.630000,62,0.297280,0.248100,3.348190,0.996840
2022/07/06 10:08:53,25.645700,-9999.000000,0.013000,0.456000,5.250000,32,0.273820,0.860680,4.829320,0.997750
2022/07/06 10:10:58,25.384020,-9999.000000,0.013000,0.456000,5.250000,32,0.263230,0.976940,4.718910,0.998140
2022/07/06 10:14:10,25.773310,-9999.000000,0.015000,0.453000,7.630000,71,4.310330,0.986650,9.631420,0.998300
