"","Timestamp","Timestamp_adj","id","round","vol","HR 12CH4 Mean","HR 13CH4 Mean","notes","time_days","cal12CH4ml","cal13CH4ml","AP_obs","AP_pred","AP_pred5"
"151",2022-07-31 21:10:00,2022-07-31 21:10:00,"63","T5",10,1.3,0.017,"no zero air",0.203472222222222,2.600169,0.03400221,1.29081245254366,1.30457284305034,1.32817096768421
"152",2022-07-31 19:23:00,2022-07-31 19:23:00,"64","T0",10,5.351,0.077,NA,0,10.70269563,0.15401001,1.41857037582903,1.41857037582903,1.41857037582903
"153",2022-07-31 20:02:00,2022-07-31 20:02:00,"64","T1",10,4.201,0.06,NA,0.0270833333333333,8.40254613,0.1200078,1.40812015958695,1.40440256696393,1.40440256696393
"154",2022-07-31 20:41:00,2022-07-31 20:41:00,"64","T2",10,3.362,0.048,NA,0.0541666666666667,6.72443706,0.09600624,1.40762463343109,1.39037625746429,1.39037625746429
"155",2022-07-31 21:20:00,2022-07-31 21:20:00,"64","T3",10,2.661,0.037,NA,0.08125,5.32234593,0.07400481,1.3713862120089,1.37649003412143,1.37649003412143
"156",2022-07-31 21:59:00,2022-07-31 21:59:00,"64","T4",10,2.181,0.03,NA,0.108333333333333,4.36228353,0.0600039,1.35685210312076,1.36274249784094,1.36274249784094
"157",2022-07-30 13:36:00,2022-07-30 13:36:00,"69","T0",10,6.12,0.086,"sample taken pre-fire alarm, sat in syring until return",0,12.2407956,0.17201118,1.38575572027071,1.38575572027071,1.38575572027071
"158",2022-07-30 14:15:00,2022-07-30 14:15:00,"69","T1",10,4.852,0.066,NA,0.0270833333333333,9.70463076,0.13200858,1.34200894672631,1.35636942036273,1.35636942036273
"159",2022-07-30 14:57:00,2022-07-30 14:57:00,"69","T2",10,3.837,0.052,NA,0.05625,7.67449881,0.10400676,1.33710465415274,1.3320963307168,1.3320963307168
"160",2022-07-30 15:36:00,2022-07-30 15:36:00,"69","T3",10,3.085,0.041,NA,0.0833333333333333,6.17040105,0.08200533,1.31158029430582,1.31391506577457,1.31391506577457
"161",2022-07-30 16:15:00,2022-07-30 16:15:00,"69","T4",10,2.575,0.034,NA,0.110416666666667,5.15033475,0.06800442,1.30318129551552,1.29844472410479,1.29844472410479
"162",2022-07-31 13:00:00,2022-07-31 13:00:00,"70","T0",10,2.688,0.037,NA,0,5.37634944,0.07400481,1.35779816513761,1.35779816513761,1.35779816513761
"163",2022-07-31 13:40:00,2022-07-31 13:40:00,"70","T1",10,1.153,0.014,NA,0.0277777777777778,2.30614989,0.02800182,1.19965724078835,1.23899639437527,1.23260954661492
"164",2022-07-31 14:19:00,2022-07-31 14:19:00,"70","T2",10,0.915,0.011,NA,0.0548611111111111,1.83011895,0.02200143,1.18790496760259,1.17223659960783,1.15454344615162
"165",2022-07-31 14:58:00,2022-07-31 14:58:00,"70","T3",10,0.805,0.009,NA,0.0819444444444444,1.61010465,0.01800117,1.10565110565111,1.12984445273311,1.10132031578608
"166",2022-07-31 15:38:00,2022-07-31 15:38:00,"70","T4",10,0.754,0.008,NA,0.109722222222222,1.50809802,0.01600104,1.0498687664042,1.10016445346399,1.06259104007828
"167",2022-07-31 20:31:00,2022-07-31 20:31:00,"70","T5",10,0.734,0.008,"no zero air",0.313194444444444,1.46809542,0.01600104,1.07816711590297,0.997938302179656,0.948668419149638
"168",2022-07-30 17:04:00,2022-07-30 17:04:00,"71","T0",10,2.546,0.035,NA,0,5.09233098,0.07000455,1.35606354126308,1.35606354126308,1.35606354126308
"169",2022-07-30 17:43:00,2022-07-30 17:43:00,"71","T1",10,1.335,0.017,NA,0.0270833333333333,2.67017355,0.03400221,1.25739644970414,1.27367838108845,1.27367838108845
"170",2022-07-30 18:31:00,2022-07-30 18:31:00,"71","T2",10,0.915,0.011,NA,0.0604166666666667,1.83011895,0.02200143,1.18790496760259,1.18370686880915,1.18370686880915
"171",2022-07-30 19:12:00,2022-07-30 19:12:00,"71","T3",10,0.788,0.009,NA,0.0888888888888889,1.57610244,0.01800117,1.12923462986198,1.11527671176935,1.11527671176935
"172",2022-07-30 19:52:00,2022-07-30 19:52:00,"71","T4",10,0.757,0.008,NA,0.116666666666667,1.51409841,0.01600104,1.04575163398693,1.05486748800457,1.05486748800457
"173",2022-07-30 20:32:00,2022-07-30 20:32:00,"72","T0",10,2.552,0.035,NA,0,5.10433176,0.07000455,1.35291843834557,1.35291843834557,1.35291843834557
"174",2022-07-30 21:22:00,2022-07-30 21:22:00,"72","T1",10,1.047,0.013,NA,0.0347222222222222,2.09413611,0.02600169,1.22641509433962,1.20859448990676,1.20859448990676
"175",2022-07-30 21:51:00,2022-07-30 21:51:00,"72","T2",10,0.847,0.01,NA,0.0548611111111111,1.69411011,0.0200013,1.16686114352392,1.14750985122929,1.14750985122929
"176",2022-07-30 22:30:00,2022-07-30 22:30:00,"72","T3",10,0.777,0.008,NA,0.0819444444444444,1.55410101,0.01600104,1.01910828025478,1.0826863456512,1.0826863456512
"177",2022-07-30 23:09:00,2022-07-30 23:09:00,"72","T4",10,0.743,0.008,NA,0.109027777777778,1.48609659,0.01600104,1.06524633821571,1.03221280851926,1.03221280851926
"178",2022-07-28 13:01:00,2022-07-28 13:01:00,"85","T0",10,2.245,0.03,NA,0,4.49029185,0.0600039,1.31868131868132,1.31868131868132,1.31868131868132
"179",2022-07-28 13:44:00,2022-07-28 13:44:00,"85","T1",10,1.028,0.013,NA,0.0298611111111111,2.05613364,0.02600169,1.24879923150817,1.18761205758167,1.18516901121799
"180",2022-07-28 14:24:00,2022-07-28 14:24:00,"85","T2",10,0.747,0.008,NA,0.0576388888888889,1.49409711,0.01600104,1.05960264900662,1.12506073479921,1.11399610802464
"181",2022-07-28 15:06:00,2022-07-28 15:06:00,"85","T3",10,0.681,0.007,NA,0.0868055555555556,1.36208853,0.01400091,1.01744186046512,1.0857956300549,1.06679521364936
"182",2022-07-28 15:46:00,2022-07-28 15:46:00,"85","T4",10,0.635,0.007,NA,0.114583333333333,1.27008255,0.01400091,1.09034267912773,1.06052904946395,1.03641288718147
"183",2022-07-28 16:26:00,2022-07-28 16:26:00,"85","T5",10,0.633,0.007,NA,0.142361111111111,1.26608229,0.01400091,1.09375,1.04125251870903,1.01433634638044
"184",2022-07-28 21:26:00,2022-07-28 21:26:00,"86","T0",10,4.004,0.057,NA,0,8.00852052,0.11400741,1.40359517360256,1.40359517360256,1.40359517360256
"185",2022-07-28 21:46:00,2022-07-28 21:46:00,"86","T1",10,1.837,0.025,NA,0.0138888888888889,3.67423881,0.05000325,1.34264232008593,1.33039644864307,1.33039644864307
"186",2022-07-28 22:06:00,2022-07-28 22:06:00,"86","T2",10,1.193,0.015,NA,0.0277777777777778,2.38615509,0.03000195,1.24172185430464,1.25395206238385,1.25395206238385
"187",2022-07-28 22:26:00,2022-07-28 22:26:00,"86","T3",10,0.922,0.011,NA,0.0416666666666667,1.84411986,0.02200143,1.17899249732047,1.17508310151072,1.17508310151072
"188",2022-07-28 22:45:00,2022-07-28 22:45:00,"86","T4",10,0.81,0.009,NA,0.0548611111111111,1.6201053,0.01800117,1.0989010989011,1.09874842988131,1.09874842988131
"189",2022-07-29 19:07:00,2022-07-29 19:07:00,"87","T0",10,2.753,0.038,NA,0,5.50635789,0.07600494,1.36151916875672,1.36151916875672,1.36151916875672
"190",2022-07-29 19:51:00,2022-07-29 19:51:00,"87","T1",10,1.109,0.014,NA,0.0305555555555556,2.21814417,0.02800182,1.246660730187,1.21426560027661,1.21426560027661
"191",2022-07-29 20:31:00,2022-07-29 20:31:00,"87","T2",10,0.791,0.009,NA,0.0583333333333333,1.58210283,0.01800117,1.125,1.13986544721423,1.13986544721423
"192",2022-07-29 21:10:00,2022-07-29 21:10:00,"87","T3",10,0.667,0.007,NA,0.0854166666666667,1.33408671,0.01400091,1.03857566765579,1.0940547284931,1.0940547284931
"193",2022-07-29 21:49:00,2022-07-29 21:49:00,"87","T4",10,0.714,0.008,NA,0.1125,1.42809282,0.01600104,1.10803324099723,1.06286453878738,1.06286453878738
